ssvid,lon,lat,timestamp
123456789,-70.143305,-20.18543,2020-01-01 00:00:24.000000 UTC
123456789,-70.143303333333336,-20.185461666666665,2020-01-01 00:05:11.000000 UTC
123456789,-70.143276666666665,-20.185488333333332,2020-01-01 00:10:54.000000 UTC
123456789,-70.143285,-20.185478333333332,2020-01-01 00:11:01.000000 UTC
123456789,-70.143285,-20.185515000000002,2020-01-01 00:14:12.000000 UTC
123456789,-70.14327333333334,-20.185495,2020-01-01 00:15:22.000000 UTC
123456789,-70.143268333333339,-20.185521666666666,2020-01-01 00:21:04.000000 UTC
123456789,-70.14328,-20.185506666666665,2020-01-01 00:25:31.000000 UTC
123456789,-70.143296666666657,-20.185465,2020-01-01 00:30:30.000000 UTC
123456789,-70.143321666666665,-20.18548,2020-01-01 00:31:43.000000 UTC
123456789,-70.143331666666668,-20.185495,2020-01-01 00:35:00.000000 UTC
123456789,-70.143328333333329,-20.185508333333335,2020-01-01 00:41:47.000000 UTC
123456789,-70.143258333333335,-20.185503333333333,2020-01-01 00:44:24.000000 UTC
123456789,-70.143333333333345,-20.18552833333333,2020-01-01 00:45:34.000000 UTC
123456789,-70.143356666666662,-20.185508333333335,2020-01-01 00:49:33.000000 UTC
123456789,-70.14336,-20.185546666666667,2020-01-01 00:51:52.000000 UTC
123456789,-70.143365,-20.185533333333332,2020-01-01 00:56:54.000000 UTC
123456789,-70.143353333333337,-20.185553333333335,2020-01-01 00:59:43.000000 UTC
123456789,-70.143356666666662,-20.185566666666666,2020-01-01 01:00:23.000000 UTC
123456789,-70.143368333333328,-20.185565,2020-01-01 01:01:42.000000 UTC
123456789,-70.143328333333329,-20.185576666666666,2020-01-01 01:07:12.000000 UTC
123456789,-70.143355,-20.185585,2020-01-01 01:08:29.000000 UTC
123456789,-70.14336333333334,-20.185591666666667,2020-01-01 01:10:10.000000 UTC
123456789,-70.143325,-20.185591666666667,2020-01-01 01:16:45.000000 UTC
123456789,-70.143326666666667,-20.185595,2020-01-01 01:17:13.000000 UTC
123456789,-70.14336,-20.185626666666668,2020-01-01 01:18:13.000000 UTC
123456789,-70.14336,-20.1856,2020-01-01 01:19:14.000000 UTC
123456789,-70.14336,-20.1856,2020-01-01 01:20:14.000000 UTC
123456789,-70.14336,-20.1856,2020-01-01 01:21:14.000000 UTC
123456789,-70.143333333333345,-20.1856,2020-01-01 01:23:04.000000 UTC
123456789,-70.14334,-20.185583333333334,2020-01-01 01:27:34.000000 UTC
123456789,-70.143395,-20.185596666666665,2020-01-01 01:31:54.000000 UTC
123456789,-70.143396666666661,-20.185596666666665,2020-01-01 01:32:43.000000 UTC
123456789,-70.14339,-20.185601666666667,2020-01-01 01:37:46.000000 UTC
123456789,-70.143340000000009,-20.185605,2020-01-01 01:41:03.000000 UTC
123456789,-70.143364999999989,-20.18557333333333,2020-01-01 01:44:53.000000 UTC
123456789,-70.14338,-20.185591666666667,2020-01-01 01:46:53.000000 UTC
123456789,-70.143395,-20.185583333333334,2020-01-01 01:47:04.000000 UTC
123456789,-70.143430000000009,-20.185589999999998,2020-01-01 01:48:04.000000 UTC
123456789,-70.143398333333337,-20.185586666666666,2020-01-01 01:49:04.000000 UTC
123456789,-70.14339,-20.185648333333333,2020-01-01 01:52:45.000000 UTC
123456789,-70.143378333333345,-20.185638333333333,2020-01-01 02:02:04.000000 UTC
123456789,-70.1434,-20.185631666666666,2020-01-01 02:03:07.000000 UTC
123456789,-70.143398333333337,-20.18561,2020-01-01 02:06:34.000000 UTC
123456789,-70.14334,-20.185596666666665,2020-01-01 02:13:36.000000 UTC
123456789,-70.143338333333332,-20.185603333333333,2020-01-01 02:14:15.000000 UTC
123456789,-70.143343333333334,-20.185561666666668,2020-01-01 02:15:42.000000 UTC
123456789,-70.143356666666662,-20.18557333333333,2020-01-01 02:16:13.000000 UTC
123456789,-70.143348333333336,-20.185563333333334,2020-01-01 02:17:14.000000 UTC
123456789,-70.143356666666662,-20.185561666666668,2020-01-01 02:18:24.000000 UTC
123456789,-70.143326666666653,-20.185598333333335,2020-01-01 02:19:25.000000 UTC
123456789,-70.143321666666665,-20.185588333333332,2020-01-01 02:20:14.000000 UTC
123456789,-70.143316666666664,-20.185593333333333,2020-01-01 02:21:24.833000 UTC
123456789,-70.143343333333334,-20.185556666666667,2020-01-01 02:22:25.000000 UTC
123456789,-70.14338166666667,-20.185566666666666,2020-01-01 02:23:54.000000 UTC
123456789,-70.143398333333337,-20.185543333333332,2020-01-01 02:24:21.000000 UTC
123456789,-70.14339,-20.185581666666668,2020-01-01 02:25:15.000000 UTC
123456789,-70.143415,-20.185591666666667,2020-01-01 02:26:03.000000 UTC
123456789,-70.14338,-20.185611666666667,2020-01-01 02:27:32.000000 UTC
123456789,-70.143351666666661,-20.185631666666666,2020-01-01 02:28:11.000000 UTC
123456789,-70.14333666666667,-20.185636666666667,2020-01-01 02:29:53.000000 UTC
123456789,-70.143333333333345,-20.1856,2020-01-01 02:32:23.000000 UTC
123456789,-70.143326666666653,-20.185618333333331,2020-01-01 02:35:04.000000 UTC
123456789,-70.143341666666657,-20.185606666666668,2020-01-01 02:36:04.000000 UTC
123456789,-70.143326666666653,-20.18557333333333,2020-01-01 02:38:14.000000 UTC
123456789,-70.143361666666664,-20.185591666666667,2020-01-01 02:39:04.000000 UTC
123456789,-70.143364999999989,-20.185616666666665,2020-01-01 02:40:12.939000 UTC
123456789,-70.14339,-20.185606666666668,2020-01-01 02:41:52.000000 UTC
123456789,-70.143393333333336,-20.185631666666666,2020-01-01 02:42:03.000000 UTC
123456789,-70.143331666666668,-20.185581666666668,2020-01-01 02:45:01.000000 UTC
123456789,-70.143366666666665,-20.185598333333335,2020-01-01 02:46:00.000000 UTC
123456789,-70.143445,-20.185671666666668,2020-01-01 02:48:07.000000 UTC
123456789,-70.143538333333325,-20.18575666666667,2020-01-01 02:49:07.000000 UTC
123456789,-70.144960000000012,-20.185626666666668,2020-01-01 02:50:31.000000 UTC
123456789,-70.14596,-20.185268333333333,2020-01-01 02:51:08.000000 UTC
123456789,-70.1585,-20.188998333333334,2020-01-01 02:55:53.000000 UTC
123456789,-70.162148333333334,-20.190708333333337,2020-01-01 02:57:01.000000 UTC
123456789,-70.168048333333346,-20.19343,2020-01-01 02:58:51.000000 UTC
123456789,-70.169081666666671,-20.193898333333333,2020-01-01 02:59:08.000000 UTC
123456789,-70.171883333333341,-20.195191666666666,2020-01-01 03:00:01.000000 UTC
123456789,-70.175495,-20.196791666666666,2020-01-01 03:01:08.000000 UTC
123456789,-70.17844,-20.198069999999998,2020-01-01 03:02:01.000000 UTC
123456789,-70.18175,-20.199546666666667,2020-01-01 03:03:00.000000 UTC
123456789,-70.175193333333326,-20.196615,2020-01-01 03:04:01.000000 UTC
123456789,-70.191225,-20.203713333333333,2020-01-01 03:05:54.000000 UTC
123456789,-70.191876666666673,-20.203976666666666,2020-01-01 03:06:04.000000 UTC
123456789,-70.195895000000007,-20.20574,2020-01-01 03:07:15.000000 UTC
123456789,-70.199315,-20.207313333333332,2020-01-01 03:08:09.000000 UTC
123456789,-70.202085,-20.208496666666669,2020-01-01 03:09:03.000000 UTC
123456789,-70.205570000000009,-20.210001666666667,2020-01-01 03:10:03.000000 UTC
123456789,-70.209058333333331,-20.211543333333335,2020-01-01 03:11:00.000000 UTC
123456789,-70.213411666666659,-20.213421666666665,2020-01-01 03:12:14.000000 UTC
123456789,-70.216883333333328,-20.214940000000002,2020-01-01 03:13:15.000000 UTC
123456789,-70.219661666666667,-20.216168333333332,2020-01-01 03:14:03.000000 UTC
123456789,-70.223826666666668,-20.218045,2020-01-01 03:15:14.000000 UTC
123456789,-70.226895,-20.219408333333334,2020-01-01 03:16:10.000000 UTC
123456789,-70.230336666666673,-20.220965,2020-01-01 03:17:08.000000 UTC
123456789,-70.233793333333338,-20.222563333333333,2020-01-01 03:18:09.000000 UTC
123456789,-70.238878333333332,-20.224918333333335,2020-01-01 03:19:36.000000 UTC
123456789,-70.240676666666658,-20.225743333333334,2020-01-01 03:20:08.000000 UTC
123456789,-70.2567,-20.233236666666667,2020-01-01 03:24:46.000000 UTC
123456789,-70.259613333333334,-20.234618333333334,2020-01-01 03:25:39.000000 UTC
123456789,-70.262954999999991,-20.236325,2020-01-01 03:26:40.000000 UTC
123456789,-70.2638,-20.237105,2020-01-01 03:27:00.000000 UTC
123456789,-70.266896666666668,-20.240246666666668,2020-01-01 03:28:11.000000 UTC
123456789,-70.26949333333333,-20.242853333333336,2020-01-01 03:29:11.000000 UTC
123456789,-70.276626666666672,-20.250008333333334,2020-01-01 03:31:57.000000 UTC
123456789,-70.278248333333337,-20.251661666666667,2020-01-01 03:32:33.000000 UTC
123456789,-70.280448333333339,-20.253899999999998,2020-01-01 03:33:24.000000 UTC
123456789,-70.284388333333325,-20.257884999999998,2020-01-01 03:34:54.000000 UTC
123456789,-70.28579666666667,-20.259348333333332,2020-01-01 03:35:27.000000 UTC
123456789,-70.287321666666671,-20.2609,2020-01-01 03:36:03.000000 UTC
123456789,-70.290955,-20.264558333333333,2020-01-01 03:37:28.000000 UTC
123456789,-70.292549999999991,-20.266151666666666,2020-01-01 03:38:04.000000 UTC
123456789,-70.296318333333332,-20.269933333333331,2020-01-01 03:39:30.000000 UTC
123456789,-70.298693333333333,-20.272296666666666,2020-01-01 03:40:24.000000 UTC
123456789,-70.301594999999992,-20.275133333333333,2020-01-01 03:41:30.000000 UTC
123456789,-70.316793333333337,-20.291141666666665,2020-01-01 03:47:23.000000 UTC
123456789,-70.3198,-20.294491666666666,2020-01-01 03:48:35.000000 UTC
123456789,-70.321303333333333,-20.296153333333333,2020-01-01 03:49:11.000000 UTC
123456789,-70.325351666666663,-20.30065,2020-01-01 03:50:47.000000 UTC
123456789,-70.326361666666656,-20.301766666666666,2020-01-01 03:51:10.000000 UTC
123456789,-70.33594166666667,-20.313,2020-01-01 03:55:10.000000 UTC
123456789,-70.3382,-20.31635,2020-01-01 03:56:17.000000 UTC
123456789,-70.34048,-20.319715,2020-01-01 03:57:21.000000 UTC
123456789,-70.342581666666675,-20.322671666666668,2020-01-01 03:58:21.000000 UTC
123456789,-70.34435,-20.32509,2020-01-01 03:59:08.000000 UTC
123456789,-70.347925,-20.330311666666667,2020-01-01 04:00:54.000000 UTC
123456789,-70.364098333333331,-20.356141666666666,2020-01-01 04:09:10.000000 UTC
123456789,-70.366325,-20.359636666666667,2020-01-01 04:10:16.000000 UTC
123456789,-70.368995,-20.363988333333332,2020-01-01 04:11:40.000000 UTC
123456789,-70.369991666666664,-20.365561666666668,2020-01-01 04:12:10.000000 UTC
123456789,-70.37243,-20.369391666666669,2020-01-01 04:13:22.000000 UTC
123456789,-70.376118333333338,-20.37533,2020-01-01 04:15:16.000000 UTC
123456789,-70.382188333333332,-20.385008333333335,2020-01-01 04:18:21.000000 UTC
123456789,-70.384015,-20.387906666666666,2020-01-01 04:19:15.000000 UTC
123456789,-70.393035,-20.402741666666667,2020-01-01 04:24:00.000000 UTC
123456789,-70.39489833333333,-20.405921666666664,2020-01-01 04:25:00.000000 UTC
123456789,-70.402525,-20.418561666666669,2020-01-01 04:29:00.000000 UTC
123456789,-70.40589833333334,-20.423988333333334,2020-01-01 04:30:38.000000 UTC
123456789,-70.407496666666674,-20.426505000000002,2020-01-01 04:31:27.000000 UTC
123456789,-70.40986,-20.43024,2020-01-01 04:32:39.000000 UTC
123456789,-70.411786666666657,-20.433268333333334,2020-01-01 04:33:38.000000 UTC
123456789,-70.412735000000012,-20.434838333333335,2020-01-01 04:34:08.000000 UTC
123456789,-70.414513333333332,-20.437721666666668,2020-01-01 04:35:02.000000 UTC
123456789,-70.41934333333333,-20.445429999999998,2020-01-01 04:37:32.000000 UTC
123456789,-70.42598,-20.456045,2020-01-01 04:40:57.000000 UTC
123456789,-70.426141666666666,-20.456301666666665,2020-01-01 04:41:05.000000 UTC
123456789,-70.428131666666658,-20.459381666666665,2020-01-01 04:42:05.000000 UTC
123456789,-70.43922666666667,-20.477195,2020-01-01 04:47:44.000000 UTC
123456789,-70.440618333333333,-20.479433333333336,2020-01-01 04:48:27.000000 UTC
123456789,-70.456421666666671,-20.50394,2020-01-01 04:56:15.000000 UTC
123456789,-70.469395,-20.523566666666667,2020-01-01 05:02:35.000000 UTC
123456789,-70.49272666666667,-20.546121666666668,2020-01-01 05:11:20.000000 UTC
123456789,-70.528095,-20.605653333333333,2020-01-01 05:32:27.000000 UTC
123456789,-70.528001666666654,-20.607893333333333,2020-01-01 05:33:10.000000 UTC
123456789,-70.527956666666654,-20.610273333333335,2020-01-01 05:34:04.000000 UTC
123456789,-70.527848333333338,-20.612968333333335,2020-01-01 05:35:10.000000 UTC
123456789,-70.527785,-20.615371666666665,2020-01-01 05:36:10.000000 UTC
123456789,-70.527673333333325,-20.61831,2020-01-01 05:37:29.000000 UTC
123456789,-70.527631666666665,-20.621893333333333,2020-01-01 05:39:44.000000 UTC
123456789,-70.527583333333325,-20.623393333333336,2020-01-01 05:40:43.000000 UTC
123456789,-70.529066666666665,-20.626465,2020-01-01 05:45:43.000000 UTC
123456789,-70.529315,-20.626563333333333,2020-01-01 05:46:43.000000 UTC
123456789,-70.529573333333332,-20.626565000000003,2020-01-01 05:48:12.000000 UTC
123456789,-70.529786666666666,-20.625335,2020-01-01 05:56:24.000000 UTC
123456789,-70.534388333333325,-20.62991,2020-01-01 06:04:09.000000 UTC
123456789,-70.533836666666673,-20.632411666666666,2020-01-01 06:05:08.000000 UTC
123456789,-70.533166666666659,-20.635625,2020-01-01 06:06:19.000000 UTC
123456789,-70.532605,-20.638156666666664,2020-01-01 06:07:08.000000 UTC
123456789,-70.531841666666665,-20.641695000000002,2020-01-01 06:08:02.000000 UTC
123456789,-70.526384999999991,-20.66658,2020-01-01 06:16:00.000000 UTC
123456789,-70.523671666666658,-20.679756666666666,2020-01-01 06:19:53.462000 UTC
123456789,-70.523400000000009,-20.680993333333333,2020-01-01 06:20:15.568000 UTC
123456789,-70.522453333333331,-20.686106666666667,2020-01-01 06:21:47.000000 UTC
123456789,-70.522133333333343,-20.687866666666665,2020-01-01 06:22:19.000000 UTC
123456789,-70.521493333333339,-20.691306666666666,2020-01-01 06:23:19.000000 UTC
123456789,-70.520213333333331,-20.69768,2020-01-01 06:25:09.000000 UTC
123456789,-70.51954666666667,-20.700826666666668,2020-01-01 06:26:04.000000 UTC
123456789,-70.518826666666669,-20.704213333333332,2020-01-01 06:27:04.000000 UTC
123456789,-70.517253333333343,-20.71008,2020-01-01 06:29:25.000000 UTC
123456789,-70.526695,-20.71081,2020-01-01 06:34:20.000000 UTC
123456789,-70.532605,-20.706751666666666,2020-01-01 06:36:29.000000 UTC
123456789,-70.533848333333324,-20.70532166666667,2020-01-01 06:37:00.000000 UTC
123456789,-70.539696666666671,-20.698786666666667,2020-01-01 06:39:19.000000 UTC
123456789,-70.546086666666667,-20.69176,2020-01-01 06:41:49.000000 UTC
123456789,-70.546534999999992,-20.691305,2020-01-01 06:42:00.000000 UTC
123456789,-70.559435,-20.676923333333331,2020-01-01 06:47:07.000000 UTC
123456789,-70.564983333333345,-20.670785000000002,2020-01-01 06:49:20.000000 UTC
123456789,-70.575471666666672,-20.658906666666667,2020-01-01 06:53:30.000000 UTC
123456789,-70.612048333333334,-20.616433333333337,2020-01-01 07:08:18.000000 UTC
123456789,-70.614008333333331,-20.614140000000003,2020-01-01 07:09:05.000000 UTC
123456789,-70.625686666666667,-20.60064,2020-01-01 07:13:47.000000 UTC
123456789,-70.626398333333327,-20.599753333333336,2020-01-01 07:14:05.000000 UTC
123456789,-70.630131666666657,-20.595471666666665,2020-01-01 07:15:34.000000 UTC
123456789,-70.631853333333325,-20.593408333333333,2020-01-01 07:16:16.123000 UTC
123456789,-70.634386666666657,-20.590556666666664,2020-01-01 07:17:16.000000 UTC
123456789,-70.637501666666665,-20.586858333333332,2020-01-01 07:18:34.000000 UTC
123456789,-70.638736666666674,-20.585410000000003,2020-01-01 07:19:04.000000 UTC
123456789,-70.641155,-20.582473333333333,2020-01-01 07:20:03.000000 UTC
123456789,-70.645585,-20.577326666666668,2020-01-01 07:21:58.000000 UTC
123456789,-70.645761666666672,-20.577099999999998,2020-01-01 07:22:05.000000 UTC
123456789,-70.64722,-20.573386666666668,2020-01-01 07:23:33.000000 UTC
123456789,-70.647065,-20.571996666666667,2020-01-01 07:24:04.000000 UTC
123456789,-70.626558333333335,-20.545653333333334,2020-01-01 07:39:06.000000 UTC
123456789,-70.620010000000008,-20.539858333333331,2020-01-01 07:45:20.000000 UTC
123456789,-70.620846666666665,-20.534151666666666,2020-01-01 07:48:55.000000 UTC
123456789,-70.622083333333336,-20.534268333333333,2020-01-01 07:49:45.000000 UTC
123456789,-70.62366,-20.534456666666664,2020-01-01 07:50:44.878000 UTC
123456789,-70.624816666666661,-20.534658333333333,2020-01-01 07:51:27.000000 UTC
123456789,-70.626588333333331,-20.534916666666668,2020-01-01 07:52:27.000000 UTC
123456789,-70.629268333333329,-20.535326666666666,2020-01-01 07:53:57.000000 UTC
123456789,-70.62987,-20.535433333333334,2020-01-01 07:54:17.000000 UTC
123456789,-70.632175,-20.536086666666666,2020-01-01 07:55:35.000000 UTC
123456789,-70.633561666666679,-20.536479999999997,2020-01-01 07:56:24.793000 UTC
123456789,-70.635951666666671,-20.537811666666666,2020-01-01 07:59:28.000000 UTC
123456789,-70.63616,-20.538026666666667,2020-01-01 08:00:08.000000 UTC
123456789,-70.636373333333324,-20.538266666666669,2020-01-01 08:01:08.000000 UTC
123456789,-70.63666666666667,-20.538506666666667,2020-01-01 08:02:47.000000 UTC
123456789,-70.637199999999993,-20.538214999999997,2020-01-01 08:07:13.000000 UTC
123456789,-70.63704,-20.539663333333333,2020-01-01 08:10:16.000000 UTC
123456789,-70.636746666666667,-20.541038333333333,2020-01-01 08:11:16.000000 UTC
123456789,-70.636514999999989,-20.542938333333332,2020-01-01 08:12:37.000000 UTC
123456789,-70.636466666666664,-20.543655,2020-01-01 08:13:06.000000 UTC
123456789,-70.636326666666676,-20.545663333333334,2020-01-01 08:14:26.000000 UTC
123456789,-70.636308333333332,-20.547576666666664,2020-01-01 08:15:57.000000 UTC
123456789,-70.636511666666664,-20.548285,2020-01-01 08:16:57.000000 UTC
123456789,-70.638073333333324,-20.549011666666669,2020-01-01 08:22:26.000000 UTC
123456789,-70.638321666666656,-20.548816666666667,2020-01-01 08:24:08.000000 UTC
123456789,-70.638560000000012,-20.54849,2020-01-01 08:26:08.000000 UTC
123456789,-70.63867333333333,-20.548373333333334,2020-01-01 08:27:08.000000 UTC
123456789,-70.63905,-20.548983333333336,2020-01-01 08:28:28.000000 UTC
123456789,-70.638998333333333,-20.549256666666668,2020-01-01 08:29:38.000000 UTC
123456789,-70.638953333333333,-20.549268333333334,2020-01-01 08:30:08.000000 UTC
123456789,-70.638903333333332,-20.549303333333334,2020-01-01 08:31:19.000000 UTC
123456789,-70.638911666666672,-20.549326666666666,2020-01-01 08:32:28.000000 UTC
123456789,-70.638965000000013,-20.549343333333336,2020-01-01 08:33:18.000000 UTC
123456789,-70.633116666666666,-20.554195,2020-01-01 08:42:26.000000 UTC
123456789,-70.631496666666663,-20.556571666666667,2020-01-01 08:43:26.000000 UTC
123456789,-70.632055000000008,-20.560074999999998,2020-01-01 08:44:35.000000 UTC
123456789,-70.632538333333329,-20.562663333333333,2020-01-01 08:45:26.000000 UTC
123456789,-70.63424666666667,-20.567063333333333,2020-01-01 08:46:56.000000 UTC
123456789,-70.63458833333334,-20.568065,2020-01-01 08:47:04.000000 UTC
123456789,-70.63473333333333,-20.570636666666665,2020-01-01 08:48:07.000000 UTC
123456789,-70.634991666666664,-20.5747,2020-01-01 08:49:25.000000 UTC
123456789,-70.635163333333338,-20.577603333333332,2020-01-01 08:50:19.000000 UTC
123456789,-70.631525,-20.582638333333332,2020-01-01 08:53:15.000000 UTC
123456789,-70.625003333333339,-20.583716666666664,2020-01-01 08:55:15.000000 UTC
123456789,-70.622778333333329,-20.581723333333333,2020-01-01 08:56:16.000000 UTC
123456789,-70.593865000000008,-20.566841666666669,2020-01-01 09:05:59.000000 UTC
123456789,-70.534988333333331,-20.575825000000002,2020-01-01 09:22:40.000000 UTC
123456789,-70.519465000000011,-20.578368333333334,2020-01-01 09:27:16.000000 UTC
123456789,-70.51227999999999,-20.579575,2020-01-01 09:29:15.000000 UTC
123456789,-70.508668333333333,-20.580193333333334,2020-01-01 09:30:16.000000 UTC
123456789,-70.466573333333329,-20.570598333333333,2020-01-01 09:45:11.000000 UTC
123456789,-70.481096666666659,-20.557975,2020-01-01 09:50:38.000000 UTC
123456789,-70.540335,-20.514168333333334,2020-01-01 10:10:17.000000 UTC
123456789,-70.56205833333334,-20.496198333333332,2020-01-01 10:17:51.000000 UTC
123456789,-70.58126,-20.479213333333334,2020-01-01 10:24:39.000000 UTC
123456789,-70.605583333333328,-20.457835,2020-01-01 10:33:16.000000 UTC
123456789,-70.607973333333334,-20.4557,2020-01-01 10:34:09.000000 UTC
123456789,-70.610791666666671,-20.453216666666666,2020-01-01 10:35:09.000000 UTC
123456789,-70.696918333333329,-20.385875,2020-01-01 11:06:31.000000 UTC
123456789,-70.69979,-20.3861,2020-01-01 11:07:17.000000 UTC
123456789,-70.705735,-20.386916666666664,2020-01-01 11:09:33.000000 UTC
123456789,-70.70593,-20.386198333333333,2020-01-01 11:10:04.000000 UTC
123456789,-70.707068333333339,-20.380195,2020-01-01 11:12:43.000000 UTC
123456789,-70.70730833333333,-20.380733333333335,2020-01-01 11:39:56.000000 UTC
123456789,-70.707301666666666,-20.380696666666665,2020-01-01 11:40:56.000000 UTC
123456789,-70.706663333333339,-20.378906666666669,2020-01-01 12:19:32.000000 UTC
123456789,-70.706651666666659,-20.378966666666667,2020-01-01 12:21:13.000000 UTC
123456789,-70.706718333333342,-20.379006666666665,2020-01-01 12:22:13.000000 UTC
123456789,-70.706825,-20.379135,2020-01-01 12:23:54.000000 UTC
123456789,-70.706846666666664,-20.379178333333336,2020-01-01 12:24:13.000000 UTC
123456789,-70.706901666666667,-20.3793,2020-01-01 12:25:01.000000 UTC
123456789,-70.707005,-20.3796,2020-01-01 12:26:53.000000 UTC
123456789,-70.707013333333336,-20.379624999999997,2020-01-01 12:27:01.000000 UTC
123456789,-70.707073333333327,-20.379713333333331,2020-01-01 12:28:02.000000 UTC
123456789,-70.70711,-20.379671666666663,2020-01-01 12:29:13.000000 UTC
123456789,-70.707115,-20.37926666666667,2020-01-01 12:31:43.000000 UTC
123456789,-70.71163,-20.373056666666667,2020-01-01 12:48:13.000000 UTC
123456789,-70.711825,-20.369545000000002,2020-01-01 12:49:12.000000 UTC
123456789,-70.713015,-20.366323333333334,2020-01-01 12:50:14.000000 UTC
123456789,-70.71911333333334,-20.362631666666669,2020-01-01 12:52:21.000000 UTC
123456789,-70.723321666666664,-20.359201666666667,2020-01-01 12:53:54.000000 UTC
123456789,-70.727296666666675,-20.354706666666669,2020-01-01 12:55:33.000000 UTC
123456789,-70.748293333333336,-20.318746666666666,2020-01-01 13:07:22.000000 UTC
123456789,-70.74976,-20.313679999999998,2020-01-01 13:08:52.000000 UTC
123456789,-70.749916666666664,-20.313046666666665,2020-01-01 13:09:00.000000 UTC
123456789,-70.751253333333338,-20.308533333333333,2020-01-01 13:10:24.000000 UTC
123456789,-70.752373333333324,-20.30456,2020-01-01 13:11:33.000000 UTC
123456789,-70.752828333333341,-20.302926666666668,2020-01-01 13:12:00.000000 UTC
123456789,-70.753920000000008,-20.294266666666665,2020-01-01 13:14:32.000000 UTC
123456789,-70.753983333333323,-20.292579999999997,2020-01-01 13:15:00.000000 UTC
123456789,-70.746685,-20.26958,2020-01-01 13:22:06.000000 UTC
123456789,-70.743124999999992,-20.264145,2020-01-01 13:23:57.000000 UTC
123456789,-70.74279833333334,-20.26365,2020-01-01 13:24:07.000000 UTC
123456789,-70.738535,-20.257263333333334,2020-01-01 13:26:16.000000 UTC
123456789,-70.73294,-20.248886666666667,2020-01-01 13:29:17.000000 UTC
123456789,-70.714818333333341,-20.225268333333336,2020-01-01 13:37:41.000000 UTC
